Link,title,location,company,salary,summary,upload
https://kr.indeed.com/viewjob?jk=c29ac22de2482ae5,안드로이드 개발자,서울 서초구,당근마켓,,있으신 분오픈소스 Contribution 경험이 있으신 분 인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>통신·모바일>스마트폰 어플리케이션(App)|인터넷·IT·통신·모바일·게임...,Posted3일 전
https://kr.indeed.com/viewjob?jk=30a44f8d8ef12437,"Software Engineer, Client Android",서울,Sendbird,,"voice/video SDK의 Android 핵심 컴포넌트를 설계하고 구현... 자격 요건 Android 애플리케이션 개발, 배포 및 유지보수 경력을 가진 Android 개발 전문가 Android 프레임워크에 대한 높은 이해와...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=121343864196688a,(경력직) 앱/ 웹 개발자,광주 동구,링크캠퍼스,"연봉 40,000,000원 - 50,000,000원","크로스 플랫폼 개발 가능자 - Android , IOS 네이티브 개발 가능... react-Native, flutter 등 크로스 플랫폼 개발 가능자- Android , IOS 네이티브 개발 가능자- AI 관련 전공 또는 경험자...",Posted3일 전
https://kr.indeed.com/viewjob?jk=a5e77db761b5a3bd,Staff Android Engineer (New Project Team),서울,Coupang,,"코드를 유지하도록 노력 자격요건 : Native Mobile - Android 개발 5년 이상 경험을 가지신 분 Java, Kotlin 언어에... 대한 높은 이해도를 보유하신 분 Android API에 대한 높은 이해도를...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=c9718c94e8d29aa7,Android Client Developer,서울 마포구,TEAM42,,"주요 업무 - 마피아42 안드로이드 클라이언트 개발 - 신규 게임 프로젝트 안드로이드 클라이언트 개발 지원 자격 - 구글 플레이 스토어에 자신의 앱을 올려보거나, 안드로이드 개발 실무 경력이 있으신분 우대 사항 - 여러 오픈...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=e7c8c2b11f24fb43,Software Engineer,서울,Google,,"developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=f3867324e1313177,Android Developer,서울 마포구,아우름플래닛,,"라이언트 개발 경험이 있는 분 • Android 개발 경력 2년 이상 혹은... 우대사항] • Android 앱 개발 외에 외에 iOS 개발 경험이나 웹 Front-end, Back-end 개발 경험이 있는 분 • Android...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=0dadcf9d335ab6e4,창의적인 Android 앱 개발자,서울 강남구,비씨앰엠,,"VoIP 서비스를 상용화했으며, 관련하여 47건의 특허(출원)를 보유한 기술 집약적 서비스 회사입니다. Android 개발자 - 현재 서비스 중인 토도스다이얼러(Todosdialer) 안드로이드 용 앱의 기능 고도화 - 신규...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=f2c10d8c39b9c521,"연구소 H/W개발, S/W개발 신입&경력",대전 유성구,텔코코리아아이에스,"연봉 25,000,000원 - 40,000,000원","양한 센서를 이용한 상태 모니터링 / 무선통신을 위한 데이터 전송 - S/W 개발 : 리눅스 기반 개발 / android, ios 기반 앱 개발 - 신입경우 수습기간 있을수 있음. [근무부서 및 직급/직책] 근무부서: 기업부...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=c4c7afdb6019ad37,Software Development Engineer 신입및 경력,서울 금천구,에치알멘토,,SW / FW and application development under Linux or Android (or equivalent)Preferred educational or technical background...,Posted12일 전
https://kr.indeed.com/viewjob?jk=c1253825922d2d0a,[네오컨버전스] 하반기 Android 앱 개발자 신입/경력 정규직,서울 성동구,네오컨버전스,,네오컨버전스(주) 하반기 Android 앱 개발자 신입/경력 정규직 채용﻿근무혁신 인센티브제 기업 / 가족친화 인증기업 / 청년친화 강소기업 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] Android 앱 개발https...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=8abebef722cd8179,[슈가힐/네모] 프론트엔드 개발자 (경력),서울 강남구,슈가힐,,인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머> Android,Posted11일 전
https://kr.indeed.com/viewjob?jk=90933d66c6b5994c,JTBC 디지털 서비스 기획/개발 경력 (~ 시 까지),서울 마포구,제이티비씨,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>컨텐츠·사이트운영>QA,Posted2일 전
https://kr.indeed.com/viewjob?jk=0a9391db28a14452,2021년 TDI그룹 각 부문 수시 공개 (신입/경력),서울 서초구,티디아이,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>응용프로그래머>API,Posted30+일 전
https://kr.indeed.com/viewjob?jk=6ffea8bbf1fc0129,웹/모바일 서비스 Android 개발자 모집,서울 구로구,넷마블,,넷마블 직무 직무내용 자격요건 및 우대사항 Android 개발 Android 개발지원하기 - 안드로이드 앱 서비스 개발 및 운영 자격요건 - 안드로이드 개발 경력 3년 이상 혹은 그에 준하는 실력을 보유한 분...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=963b16365b67b97f,"Android, iOS 하이브리드 앱 개발 가능자",창원 마산회원구,대호아이앤티,,"상용 서비스 및 제품 개발 참여 이력 • 비동기 처리 개발 이력 • Android, iOS 마켓 어플 런칭 이력 • Flutter Plugin 개발... 00~12:00 인터넷·IT·통신·모바일·게임>응용프로그래머> Android",Posted30+일 전
https://kr.indeed.com/viewjob?jk=3916674944555172,웹디자이너 경력/신입,서울 중구,힐링사운드,"월급 1,910,000원",털치료제 모바일앱 ui/ux 디자인자사의 개발중인 디지털치료제 서비스 기획신입/경력(2년이상)자갹요건-IOS Android 특성에 대한 이해-디자인툴 1개이상사용가능하신분-비주얼디자인뿐만 아니라 기획과 ㅐ발과정에 대한 이해와...,Posted14일 전
https://kr.indeed.com/viewjob?jk=6c4bfa9a318c9071,"Android 경력 정규직, 계약직",성남 분당구,앱플러,"연봉 35,000,000원 - 40,000,000원","우대 (주)앱플러 Android 경력 정규직, 계약직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] Android 개발 [근무부서 및... Android 개발 기타: JAVA/Kotlin 유경험자 Android...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=c4d5b58698d6008f,국내 대기업 - Android 및 iOS application 개발 경력자(각각),서울,라피플코리아리미티드,,우대) 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]- Android application 개발- iOS application 개발 [자격... 모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=2b9e604e63e7e46d,[카카오커머스] 기술직군,성남 분당구,카카오커머스,,엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>OLAP,Posted30+일 전
https://kr.indeed.com/viewjob?jk=3dadccda812ecccd,Android 15만명의 필수일기앱 팔레토 와 함께할 개발자,서울 구로동,앤드,,접수해주세요! 1.모집직군 Android 개발자 : 0명 iOS 개발... 나이/학력: 제한없음. • 사용기술: JAVA • 위 기술을 활용하여 Android 앱 개발 및 출시 경험이 있음 • 안드로이드 UI 트렌드에 빠르게...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=b92630739a68b0a6,링크샵스 android 어플리케이션 개발 및 유지보수 담당,서울 중구,링크샵스,,지원 [담당업무] • android 어플리케이션 개발 및 유지보수 [자격요건] • android 어플리케이션 개발 4년차 이상 또는 그에 준하는 역량 • 서비스개발 경험이나 API를 이용한 개발 경험 • android 플랫...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=3c4112efeeb738d8,코스맥스(주) 디지털전략팀 경력사원,성남 분당구,코스맥스그룹,,통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>통신·모바일>플랫폼(VM)|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>데이터분석|인터넷·IT·통신·모바일·게임>응용프로그래머> Android,Posted30+일 전
https://kr.indeed.com/viewjob?jk=6cd2a6829527f6f0,[신규 프로젝트: 마이쿠키런]Android 개발자 (경력),서울 강남구,데브시스터즈,,인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>전산·IT기술지원>IT기술지원|인터넷·IT·통신·모바일·게임>웹디자인>UI·UX디자인,Posted30+일 전
https://kr.indeed.com/viewjob?jk=d4188a392cbf2ef3,[Kakao TV] 동영상 서비스 모바일앱 Android 개발자 모집,성남 판교역,카카오,,조건 안드로이드 개발 경력 2년 이상 Java/Kotlin 기반의 앱 개발 경험이 있으신 분 #우대조건 Android multimedia framework 이해가 있으신 분 ExoPlayer 사용 유경험자 OTT 모바일...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=fa565aaea21d6647,LINE Pay(Taiwan) Android Engineer,대한민국,LINE Plus corporation,,선도할 프로젝트와 함께 하실 분을 기다립니다. 담당업무 LINE Pay(대만) Android 클라이언트 개발 자격요건 1년 이상 Android Native 앱 개발 경험이 있으신 분 Kotlin을 이용한 개발 경험이 있으신...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=8bde26c415e469ad,게으른 개발자님,서울 삼성동,라우드소싱,,"MySQL, PHP, Javascript, HTML, CSS, iOS/ Android 까지 만능이면 가장 좋겠지만 그런 분은 희망연봉이 높으실것이므로... HTML, CSS, iOS/ Android 까지 만능이면 가장 좋겠지만 그런...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=c00500b015e43b5f,APP (Android / iOS) 개발자 모집,서울 회현동,에스에스지닷컴,,"시스템개발 APP ( Android / iOS) 개발자 근무지역 서울 학력:무관, 경력:경력, 나이:무관, 성별:무관 APP ( Android / iOS) 개발자 모집 모집부문 부문 주요내용 모집인원 App...",Posted20일 전
https://kr.indeed.com/viewjob?jk=6aad09ce0041d834,[신입/경력] UX/UI디자이너,서울 강서구,알파브라더스,,"지고 운영하실 수 있는 분ㆍ실제 운영되는 모바일 서비스의 UI 디자인을 경험해보신 분ㆍ멀티 플랫폼(Web, Android, iOS)에 대한 이해가 있으신 분ㆍAdobe XD 사용 가능자ㆍ다양한 직군과의 커뮤니케이션 및 협업에...",Posted12일 전
https://kr.indeed.com/viewjob?jk=d48895659fabf4f1,화해 Android 개발자 정규직(경력),서울 마포구,버드뷰,,"Android 개발자 지원하기(https://birdview.saramin.co.kr) | 버드뷰가 찾고 있는 개발자는 > 여러가지 정보 중에서, 유용한 정보를 찾아내어 사용자에게 전달하는 보람을 느끼고 싶은 분 - 개발...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=e3f6fbd1d2cb2c26,"Software Engineer, Android Applications, Platforms and Ecosy...",서울,Google,,Knowledge... Android SDK performance... scalable Android components using the latest tools... Android ecosystem. Grow...,Posted24일 전
https://kr.indeed.com/viewjob?jk=fd55efe692105d50,[CX실] 안드로이드 앱 개발자,서울 강남구,야놀자,,"발팀에서 안드로이드 앱 개발자 ( Android App Developer)를... 나갈 의지가 있으신 분 앱개발팀에 속한 안드로이드 개발자들은 야놀자 Android App의 안정성, 확장성, 성능, 유지보수성을 고민하며 새로운 비즈...",Posted7일 전
https://kr.indeed.com/viewjob?jk=f6467c4b6deed10e,"C#, Android 외 신입/경력 정규직",경기도 화성,미래데이타,"연봉 25,000,000원 - 30,000,000원","용인시 거주자에 한함 융합정보시스템 C#, Android 외 신입/경력 정규직 채용... 통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS",Posted30+일 전
https://kr.indeed.com/viewjob?jk=6d389529bece608b,자동차 전장 Security 분야 전문가,서울 강서구,LG전자,,Linux 보안 기능 개발 - Android 보안 기능 개발 [Cyber... 및 시스템 보안에 대한 기본 이해 - OS (Linux / QNX/ Android)의 동작 방식에 대한 이해 - Linux 사용 경험 보유 (1년 이상...,Posted3일 전
https://kr.indeed.com/viewjob?jk=b075ca963afd4d71,윈도우 광고 차단 SW 개발자 (네트워크 개발 몰빵하고 싶은 분),서울 신대방동,유니콘,,유니콘 소프트 설립 2019.02 '유니콘 HTTPS 우회 앱( Android)' 구글 플레이 출시 2019.06 '유니콘 HTTPS 우회 앱( Android)' 구글플레이 20만 다운로드 달성 2019.06 '유니콘 HTTPS...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=93e355d6962b5030,앱 개발(안드로이드) 담당 경력 구성원 영입,서울 중구,에스케이엠앤서비스,,고용형태정규채용유형경력근무지역서울특별시 인터넷·IT·통신·모바일·게임>통신·모바일>스마트폰 어플리케이션(App)|인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA,Posted3일 전
https://kr.indeed.com/viewjob?jk=6d7de969619b0d79,클라이언트 개발자 (신입/경력),서울 강남구,더블다운인터액티브,,개발 [자격요건]- iOS or Android 모바일 게임 개발 경험자... 응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>게임(Game)>클라이언트개발|인터넷...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=81e0c859fcbbb23c,[] 클라이언트 프로그래머,서울 마포구,페이크아이즈,,류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머>Windows...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=4cd34228af5013fd,DGIST 2019년 제1차 계약직원 공개채용 공고,대구 현풍면,대구경북과학기술원,,"학위 : 학사학위 이상 소지자 전공 : 전자/전기/컴퓨터/수학 관련 분야 · 수행 내용 C/C++/ Android 프로그래밍 영상신호 처리를 통한 프로젝트 수행 Computer Vision, Signal Processing...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=ec33096f24372068,"모바일앱(ios,android) 개발 경력자(과장-부장)",서울,국내 유명 B2C 기업,,"1.업무내용 : - iOS 및 android 클라이언트 개발 - 모바일 쇼핑 앱의 신규 개발 및 유지보수 2.자격요건 - 관련 경력 8년~15년 - iOS, Android 개발 경력자 - Java 및 Kotlin 개발 능숙...",Posted21일 전
https://kr.indeed.com/viewjob?jk=ffc12b736b8e8065,[NHN Bugs] 벅스 UX/UI 디자이너 경력,성남 분당구,엔에이치엔벅스,,"서비스 운영 및 프로모션 제작- 관련 경력 1~3년 이상- 모바일( Android/iOS),Web 화면 디자인 경험이 있는 자- 적극적인 커뮤니케이션... 모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임...",Posted27일 전
https://kr.indeed.com/viewjob?jk=39d0c2f38605b537,Technical Support Analyst – Workstation Support (End User Se...,서울,Visa,,"365 suite, OSX (current release and prior release), iOS, Android • Excellent interpersonal skills: o Active listening to end...",Posted17일 전
https://kr.indeed.com/viewjob?jk=481b7708aba90925,Messenger Android/iOS 개발,대한민국,LINE Plus corporation,,"이터베이스, 네트워크, 비동기처리 등) Kotlin/Java를 이용한 Android Native 앱개발 경험이 있으신 분 Swift/Objective... v=SCaTsS5yUTM Android 개발자 인터뷰 : https...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=483c1dce53a66df0,[자동차 전장부품 우량대기업] AVN Audio 시스템 SW 개발 경력인재,서울,에스에프인촌,,Android Audio 시스템 S/W 개발 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷...,Posted2일 전
https://kr.indeed.com/viewjob?jk=320c5986277ea75e,FY2022 상반기 경력사원 채용[플랫폼 Engineering Manager],서울 종로동,교보생명,,"또는 본인의 Start-up 창업 경험 • 플랫폼 사업 및 모바일 앱의 기술적 구현을 위한 핵심 요소 기술 ( Android, iOS, Web Front-end, Back-end, Cloud Computing, Data...",Posted9일 전
https://kr.indeed.com/viewjob?jk=1d3e2efc801e62cc,NHN SDK 개발,성남 판교역,NHN,,"SDK 및 APP 개발 - Android (Java/Kotlin) 개발... 우대사항 - NHN Cloud Unity SDK 개발 - Unity Android, iOS SDK 연동(IAP, Log & Crash Search...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=7c35cb438cd670c2,"Product Marketing Manager, Android Platform and Partner Mark...",서울,Google,,"Manager for Android Platform and Partner Marketing in Korea, you will help to shape the future of Android in Korea, defining...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=7ad65038697c0cb5,"SoftwareEngineer, AndroidApplications, Platforms, Ecosystems",서울 강남구,구글코리아,,development or Android framework... qualifications:Experience building Android applications.Experience in API design...,Posted19일 전
https://kr.indeed.com/viewjob?jk=19c59c3049f2a32a,차량용 AVN SW 개발자 외 각 부문 신입/경력,서울 서초구,하이콘소프트,,"기반 개발 업무 (QT, QML) ㆍ학력 : 고졸 이상 인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임>응용프로그래머...",Posted22일 전
https://kr.indeed.com/viewjob?jk=18177f6be900d4ef,(주)노르마 기업연구소 병역특례(전문연구요원) 인재영입,서울 성동구,노르마,,인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=1e708a23b9f87c19,JAVA 개발자 경력직/신입,서울 성동구,로지포커스,,"API 클라이언트 개발- Web 서비스 어드민 유지보수 / 데이터 통계 화면 개발Mobile 개발자( android, kotlin 등)- Native / Hybrid app 개발 / restful API 연동[근무부서 및 직급...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=1c09e79036c13490,IT Field Technician I - South Korea,서울 강남구,Avasotech,,"resolve problems across Windows, Mac, iOS, and Android platforms, as well... software, hardware, and service product...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=9ba13dd19ebb2dde,Staff Android Engineer (Coupang Eats),서울,Coupang,,"구축합니다. 업무 내용: Principal, Android Engineer는 뛰어난 Android 플랫폼 이해도를 바탕으로 서비스 및 시스템 설계... Android 앱 개발 경력 최소 5년 이상인 분 Android 플랫폼에...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=0c165760beaea3b3,반려동물 모바일 앱 기획자(경력직),고양 일산동구,위드공감,"연봉 40,000,000원 - 60,000,000원",화에 관심이 많고 다양한 아이디어 보유자 [기타 우대내용] 반려동물 관련 플랫폼 기획업무에 대한 경험이 있으신 분 인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS,Posted2일 전
https://kr.indeed.com/viewjob?jk=df324275f55663cf,[ 부산 IT 교육 ]한번에 끝내는 자바 스프링 개발자 A,부산 부산진구,아이티윌 부산교육센터,,래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>Python|인터넷·IT·통신·모바일·게임>빅데...,Posted3일 전
https://kr.indeed.com/viewjob?jk=fc037709d0770796,System SW 엔지니어,성남 분당구,딥엑스,"연봉 40,000,000원 - 100,000,000원","Motion, Jenkins. Jira 등 개발 환경 구축/운영 경험자 - Linux/Mac/Windows/ Android 기반 응용 프로그램 구현 경험자 - 인공신경망 및 딥러닝 관련 지식 보유자 0 명 근무조건 고용형태...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=66b3fa7e0c4e3e2d,Sr Staff FAE,서울 강남구,Renesas Electronics Corporation,,"OS knowledge on OS (Linux, RTOS, Android) - Specific IP related to Graphic... OS (Linux, RTOS, Android) - Specific IP...",Posted오늘
https://kr.indeed.com/viewjob?jk=ac5859b0daced77d,"국내 유명 B2C 기업 - 모바일앱(ios,android) 개발 경력자(과장-부장)",서울,라피플코리아리미티드,,"- 관련 경력 8년~15년 - iOS, Android 개발 경력자 - Java 및... 바일앱(ios, android) 개발 경력자(과장-부장) 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]- iOS 및 android 클라이언트...",Posted21일 전
https://kr.indeed.com/viewjob?jk=acbef636763c78a8,"카카오톡 뷰탭, 다음앱 서비스 클라이언트 개발자 모집 (Android, iOS)",성남 판교역,카카오,,당하고 있습니다. 업무내용 카카오톡 뷰탭 클라이언트 개발 다음앱 클라이언트 개발 지원자격 ✔︎ Android 클라이언트 개발 Kotlin 기반의 앱 개발 경험이 있으신 분 개발 경력 3년 이상 ✔︎ iOS 클라...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=f42242989b39b5e1,자동차 전장 ADAS SW 분야 전문가,서울 강서구,LG전자,,이해를 바탕으로 ARM/DSP 기반 stabilization 및 최적화 경험. - Biometric 관련 Android Service/Application 개발 경험. 2) 영상 처리 및 영상 데이터 컨트롤 - 중급 이상 C...,Posted3일 전
https://kr.indeed.com/viewjob?jk=c1ea0e5187baf7db,[위메프오] Android 개발자,대한민국,위메프,,"Android 앱 내의 배달/픽업 서비스, 할인티켓 서비스, 내 주변(GPS) 서비스 등 신규기능 개발 및 관리 - 위메프오 파트너스/주문접수 Android 앱 개발 및 관리 [자격사항] - Android 개발 3년 이상...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=8337c02eb6d8f1ae,[브런치/티스토리] Android 앱 개발자 모집,성남 판교역,카카오,,click] 어플 다운 경로 : Android 앱 / iOS 앱 [무엇이... click] 어플 다운 경로 : Android 앱 / iOS 앱 업무내용 브런치/티스토리 Android 앱 개발 및 공통 모듈 설계를 담당합니다...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=c3f8b11f7635fc0f,자동차 전장 SW Engineering 분야 전문가,서울 강서구,LG전자,,"서의 소프트웨어 개발 5년 이상 - 빌드 시스템, 릴리즈 관리, 변경 관리 경험 3년 이상 - Yocto, Android 등 개발 환경 - C/C++, Python, Git, Gerrit, CMake, Make 등 - 컨테이...",Posted3일 전
https://kr.indeed.com/viewjob?jk=97eaa95c4d47d06b,Dooray! 서비스 모바일 개발,성남 판교역,NHN Dooray,,연락 드립니다. [ Android 앱개발] Job Description 자격요건 우대사항 - Dooray! Android 앱 신규 서비스 개발 및... 언어에 대한 충분한 이해 - Android 네이티브 앱 서비스 개발 경력...,Posted16일 전
https://kr.indeed.com/viewjob?jk=3aa08501683273c7,모바일 앱 개발,서울 마포구,셀메이트,,"성장임을 믿습니다. 지식과 지혜를 함께 나누며 더불어 성취하는 것에 더 큰 가치를 둡니다. ○ 개발환경﻿ Android Native 앱은 모바일 앱들은 Kotlin으로 개발되었으며, Hybrid 프레임워크인 Cordova를...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=650214f57e4fa21f,의료기기 소프트웨어 개발자 (앱개발자 및 윈도우개발자),서울 마포구,씨엠랩,,담당업무 1) 윈도우 프로그램 - 1명 * 의료기기 사용자 인터페이스 개발 2) 앱 개발자 - 1명 * Android 앱 개발 - 자사 디지털 헬스케어 제품 전자·기계·기술·화학·연구개발>광학·의료장비>원격의료|전자·기계...,Posted27일 전
https://kr.indeed.com/viewjob?jk=83fc000d4af7d34d,"Android 개발, iOS개발 외 경력 정규직",경기도 하남,비포,"연봉 30,000,000원 - 35,000,000원","비포 Android 개발, iOS개발 외 경력 정규직 채용 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 Android 개발iOS개발웹 개발... 모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=42a7a809dc548b5c,"2022년도 S/W개발, H/W개발 신입/경력 정규직",대구 달서구,우리이노베이션,"연봉 25,000,000원 - 30,000,000원","부문 담당업무 자격요건 인원 S/W개발H/W개발H/W엔지니어 [담당업무]S/W개발 (C#, JAVA, ANDROID 분야)POP, MES, ERP, A.I, Iot 분야H/W개발, H/W유지보수, 설계POP, MES, ERP...",Posted2일 전
https://kr.indeed.com/viewjob?jk=4d20a50ab2fa8fa2,웹/앱 개발자,경상남도,thecompany,,"팀원 [자격요건] • 웹/앱( Android, iOS) 개발 가능자 • 서버... 우대사항] • 상용 서비스 및 제품 개발 참여한 경험이 있는 분 • Android, iOS 마켓 어플 런 인터넷·IT·통신·모바일·게임>웹프로그래머...",Posted1일 전
https://kr.indeed.com/viewjob?jk=2a97fd806d642347,정규직/병역특례전문요원 단말 에이전트 개발자 신입/경력,서울 양재동,아라드네트웍스,,"연구소 위치 : 서울특별시 서초구 강남대로 200, 7층(양재동, 삼화빌딩) [담당업무] -응용 프로그램( Android 및 Linux) 개발 [기본사항] - 신입/경력 2년 [자격요건] - C/C++, Java 중...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=523ad4e2b2ef73a0,Android 개발자 모집,서울 몽촌토성역,알서포트,,모집요건 모집 부문 담당업무 및 자격요건 인원 Android 개발 [필수사항] – Kotlin 언어에 대해 기본지식 이상을 가지신 분 – 함수형 프로그래밍에 대해 고민을 해보신 분 – 논리적인 사고가 가능하신 분 – 협업과...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=b78d573bce0be4f4,[NHN Bugs] 벅스 QA 경력,성남 분당구,엔에이치엔벅스,,"건우대사항- 벅스 음악 서비스( Android/iOS/Web)에 대한 품질보... 계가 가능하신 분- QA 단계별 산출물 작성과 관리가 가능하신 분- Android/iOS/Web의 특성, 동작원리, UX에 대한 지식 보유자- 팀워크...",Posted27일 전
https://kr.indeed.com/viewjob?jk=9b3d1bc0a356feb2,SW개발('22.1월),서울,한화그룹,,"명 판교 한화인 1:1 문의하기 Android App 세부 업무 - 카메라... 개발 보유역량 - Android multimedia framework 이해도를 갖추신 분 - Java, Android API 에 대한 이해도를...",Posted11일 전
https://kr.indeed.com/viewjob?jk=0816b50f71474d74,Machine Learning Engineer – Voice UI,서울,Qualcomm Korea YH,,"level interactions between operating systems (e.g., Linux, Android, QNX) and Hardware ,2+ years experience using statistics...",Posted30+일 전
https://kr.indeed.com/viewjob?jk=5f5635e2bdcc47bc,카메라서비스 Android 개발자 모집,성남 백현동,스노우,,Android 개발자를 모집합니다. 채용조건 - 정규직 담당업무 - 카메라 관련 Android 클라이언트 앱 개발 - 최소 4년 이상의 Android App 개발 경험자 필요역량 - Android 플랫폼에...,Posted30+일 전
https://kr.indeed.com/viewjob?jk=566ef0f106b7d29d,모바일 앱 개발자,서울 금천구,더유니파이,,및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발,Posted17일 전
https://kr.indeed.com/viewjob?jk=3f42dc88dffb14b1,"사물인터넷(IoT) 개발, 로봇소프트웨어개발자 외 신입/경력 정규직",서울 마포구,프레도,,래머>사물인터넷(IoT) 개발|인터넷·IT·통신·모바일·게임>응용프로그래머>로봇소프트웨어개발자|인터넷·IT·통신·모바일·게임>응용프로그래머> Android|인터넷·IT·통신·모바일·게임>통신·모바일>스마트폰 어플리케이션(App),Posted30+일 전
